episode: 0, score: 70, average score: 70.0, best score: -inf, epsilon: 0.98, steps: 1706
episode: 317, score: 255, average score: 74.8, best score: 98.33, epsilon: 0.10, steps: 606536
episode: 318, score: -45, average score: 74.5, best score: 98.33, epsilon: 0.10, steps: 608219
episode: 319, score: 90, average score: 76.8, best score: 98.33, epsilon: 0.10, steps: 609934
episode: 320, score: -35, average score: 74.2, best score: 98.33, epsilon: 0.10, steps: 611797
episode: 321, score: -285, average score: 71.5, best score: 98.33, epsilon: 0.10, steps: 613386
episode: 322, score: -55, average score: 68.3, best score: 98.33, epsilon: 0.10, steps: 615290
episode: 323, score: 140, average score: 69.5, best score: 98.33, epsilon: 0.10, steps: 617699
episode: 324, score: -45, average score: 64.7, best score: 98.33, epsilon: 0.10, steps: 619736
episode: 325, score: 20, average score: 63.1, best score: 98.33, epsilon: 0.10, steps: 621802
episode: 326, score: 210, average score: 62.6, best score: 98.33, epsilon: 0.10, steps: 623409
episode: 327, score: 240, average score: 63.9, best score: 98.33, epsilon: 0.10, steps: 625811
episode: 328, score: 50, average score: 62.1, best score: 98.33, epsilon: 0.10, steps: 627030
episode: 329, score: -5, average score: 62.9, best score: 98.33, epsilon: 0.10, steps: 628587
episode: 330, score: -165, average score: 61.8, best score: 98.33, epsilon: 0.10, steps: 629892
episode: 331, score: 435, average score: 65.0, best score: 98.33, epsilon: 0.10, steps: 632383
episode: 332, score: -50, average score: 64.3, best score: 98.33, epsilon: 0.10, steps: 634136
episode: 333, score: 70, average score: 64.8, best score: 98.33, epsilon: 0.10, steps: 636461
episode: 334, score: 140, average score: 66.0, best score: 98.33, epsilon: 0.10, steps: 638490
episode: 335, score: 270, average score: 69.9, best score: 98.33, epsilon: 0.10, steps: 641321
episode: 336, score: 0, average score: 69.8, best score: 98.33, epsilon: 0.10, steps: 643269
episode: 337, score: 370, average score: 70.7, best score: 98.33, epsilon: 0.10, steps: 645832
episode: 338, score: 45, average score: 64.2, best score: 98.33, epsilon: 0.10, steps: 647719
episode: 339, score: -80, average score: 61.1, best score: 98.33, epsilon: 0.10, steps: 648900
episode: 340, score: 90, average score: 60.5, best score: 98.33, epsilon: 0.10, steps: 651106
episode: 341, score: 50, average score: 60.5, best score: 98.33, epsilon: 0.10, steps: 652952
episode: 342, score: 270, average score: 61.8, best score: 98.33, epsilon: 0.10, steps: 654865
episode: 343, score: 140, average score: 62.6, best score: 98.33, epsilon: 0.10, steps: 657752
episode: 344, score: 45, average score: 62.0, best score: 98.33, epsilon: 0.10, steps: 659858
episode: 345, score: -125, average score: 59.4, best score: 98.33, epsilon: 0.10, steps: 661538
episode: 346, score: 220, average score: 62.3, best score: 98.33, epsilon: 0.10, steps: 663529
episode: 347, score: 130, average score: 61.6, best score: 98.33, epsilon: 0.10, steps: 665352
episode: 348, score: -50, average score: 57.6, best score: 98.33, epsilon: 0.10, steps: 667283
episode: 349, score: 125, average score: 59.8, best score: 98.33, epsilon: 0.10, steps: 668773
episode: 350, score: -145, average score: 58.5, best score: 98.33, epsilon: 0.10, steps: 670253
episode: 351, score: 305, average score: 61.3, best score: 98.33, epsilon: 0.10, steps: 672986
episode: 352, score: 75, average score: 61.8, best score: 98.33, epsilon: 0.10, steps: 674301
episode: 353, score: 135, average score: 63.3, best score: 98.33, epsilon: 0.10, steps: 676509
episode: 354, score: 40, average score: 62.2, best score: 98.33, epsilon: 0.10, steps: 678585
episode: 355, score: 70, average score: 60.4, best score: 98.33, epsilon: 0.10, steps: 680108
episode: 356, score: -35, average score: 59.9, best score: 98.33, epsilon: 0.10, steps: 681328
episode: 357, score: 165, average score: 60.1, best score: 98.33, epsilon: 0.10, steps: 683733
episode: 358, score: 70, average score: 59.0, best score: 98.33, epsilon: 0.10, steps: 685344
episode: 359, score: 205, average score: 61.5, best score: 98.33, epsilon: 0.10, steps: 686783
episode: 360, score: -35, average score: 59.5, best score: 98.33, epsilon: 0.10, steps: 688462
episode: 361, score: 45, average score: 57.9, best score: 98.33, epsilon: 0.10, steps: 690368
episode: 362, score: 155, average score: 56.5, best score: 98.33, epsilon: 0.10, steps: 692007
episode: 363, score: -85, average score: 57.2, best score: 98.33, epsilon: 0.10, steps: 693036
episode: 364, score: 125, average score: 59.5, best score: 98.33, epsilon: 0.10, steps: 695439
episode: 365, score: 265, average score: 60.8, best score: 98.33, epsilon: 0.10, steps: 697316
episode: 366, score: 115, average score: 61.8, best score: 98.33, epsilon: 0.10, steps: 699545
episode: 367, score: 240, average score: 65.7, best score: 98.33, epsilon: 0.10, steps: 702226
episode: 368, score: 120, average score: 67.2, best score: 98.33, epsilon: 0.10, steps: 703982
episode: 369, score: 185, average score: 66.2, best score: 98.33, epsilon: 0.10, steps: 705717
episode: 370, score: -25, average score: 68.2, best score: 98.33, epsilon: 0.10, steps: 707146
episode: 371, score: 30, average score: 69.0, best score: 98.33, epsilon: 0.10, steps: 708766
episode: 372, score: -90, average score: 68.8, best score: 98.33, epsilon: 0.10, steps: 710162
episode: 373, score: 150, average score: 70.3, best score: 98.33, epsilon: 0.10, steps: 712227
episode: 374, score: 15, average score: 67.3, best score: 98.33, epsilon: 0.10, steps: 713955
episode: 375, score: 170, average score: 68.0, best score: 98.33, epsilon: 0.10, steps: 716328
episode: 376, score: 345, average score: 73.2, best score: 98.33, epsilon: 0.10, steps: 718069
episode: 377, score: 110, average score: 75.3, best score: 98.33, epsilon: 0.10, steps: 720416
episode: 378, score: 160, average score: 77.3, best score: 98.33, epsilon: 0.10, steps: 722017
episode: 379, score: -30, average score: 77.9, best score: 98.33, epsilon: 0.10, steps: 723803
episode: 380, score: 160, average score: 80.0, best score: 98.33, epsilon: 0.10, steps: 725533
episode: 381, score: 70, average score: 79.4, best score: 98.33, epsilon: 0.10, steps: 727230
episode: 382, score: 25, average score: 80.4, best score: 98.33, epsilon: 0.10, steps: 728352
episode: 383, score: 485, average score: 85.3, best score: 98.33, epsilon: 0.10, steps: 730917
episode: 384, score: -20, average score: 83.8, best score: 98.33, epsilon: 0.10, steps: 732935
episode: 385, score: -135, average score: 82.0, best score: 98.33, epsilon: 0.10, steps: 734149
episode: 386, score: 235, average score: 84.2, best score: 98.33, epsilon: 0.10, steps: 736271
episode: 387, score: 320, average score: 89.2, best score: 98.33, epsilon: 0.10, steps: 739063
episode: 388, score: 300, average score: 90.8, best score: 98.33, epsilon: 0.10, steps: 741106
episode: 389, score: -50, average score: 90.0, best score: 98.33, epsilon: 0.10, steps: 743160
episode: 390, score: 25, average score: 89.5, best score: 98.33, epsilon: 0.10, steps: 745136
episode: 391, score: 385, average score: 91.3, best score: 98.33, epsilon: 0.10, steps: 748910
episode: 392, score: 30, average score: 93.7, best score: 98.33, epsilon: 0.10, steps: 750525
episode: 393, score: 60, average score: 93.1, best score: 98.33, epsilon: 0.10, steps: 752595
episode: 394, score: -25, average score: 94.5, best score: 98.33, epsilon: 0.10, steps: 754340
episode: 395, score: -45, average score: 93.2, best score: 98.33, epsilon: 0.10, steps: 756118
episode: 396, score: 290, average score: 93.3, best score: 98.33, epsilon: 0.10, steps: 758435
episode: 397, score: 50, average score: 91.5, best score: 98.33, epsilon: 0.10, steps: 759844
episode: 398, score: -25, average score: 89.0, best score: 98.33, epsilon: 0.10, steps: 761614
episode: 399, score: -175, average score: 85.2, best score: 98.33, epsilon: 0.10, steps: 762658
episode: 400, score: 175, average score: 87.9, best score: 98.33, epsilon: 0.10, steps: 764701
episode: 401, score: 200, average score: 91.0, best score: 98.33, epsilon: 0.10, steps: 766438
episode: 402, score: -140, average score: 86.8, best score: 98.33, epsilon: 0.10, steps: 767670
episode: 403, score: -40, average score: 86.7, best score: 98.33, epsilon: 0.10, steps: 769490
episode: 404, score: -15, average score: 87.3, best score: 98.33, epsilon: 0.10, steps: 771840
episode: 405, score: 465, average score: 92.5, best score: 98.33, epsilon: 0.10, steps: 775252
episode: 406, score: 275, average score: 94.8, best score: 98.33, epsilon: 0.10, steps: 777811
episode: 407, score: -5, average score: 95.2, best score: 98.33, epsilon: 0.10, steps: 779844
episode: 408, score: 135, average score: 94.7, best score: 98.33, epsilon: 0.10, steps: 781993
episode: 409, score: 25, average score: 94.0, best score: 98.33, epsilon: 0.10, steps: 784072
episode: 410, score: -5, average score: 89.8, best score: 98.33, epsilon: 0.10, steps: 785969
episode: 411, score: -85, average score: 88.1, best score: 98.33, epsilon: 0.10, steps: 787492
episode: 412, score: -60, average score: 86.7, best score: 98.33, epsilon: 0.10, steps: 788971
episode: 413, score: 235, average score: 88.2, best score: 98.33, epsilon: 0.10, steps: 790971
episode: 414, score: -15, average score: 84.3, best score: 98.33, epsilon: 0.10, steps: 792584
episode: 415, score: -190, average score: 82.2, best score: 98.33, epsilon: 0.10, steps: 794193
episode: 416, score: 10, average score: 82.4, best score: 98.33, epsilon: 0.10, steps: 795849
episode: 417, score: 30, average score: 80.2, best score: 98.33, epsilon: 0.10, steps: 798072
episode: 418, score: 225, average score: 82.8, best score: 98.33, epsilon: 0.10, steps: 801107
episode: 419, score: -40, average score: 81.5, best score: 98.33, epsilon: 0.10, steps: 803613
episode: 420, score: -75, average score: 81.2, best score: 98.33, epsilon: 0.10, steps: 804564
episode: 421, score: -50, average score: 83.5, best score: 98.33, epsilon: 0.10, steps: 806499
episode: 422, score: 200, average score: 86.0, best score: 98.33, epsilon: 0.10, steps: 808697
episode: 423, score: -220, average score: 82.5, best score: 98.33, epsilon: 0.10, steps: 810188
episode: 424, score: 90, average score: 83.8, best score: 98.33, epsilon: 0.10, steps: 811962
episode: 425, score: -60, average score: 83.0, best score: 98.33, epsilon: 0.10, steps: 813349
episode: 426, score: 20, average score: 81.1, best score: 98.33, epsilon: 0.10, steps: 815287
episode: 427, score: -65, average score: 78.0, best score: 98.33, epsilon: 0.10, steps: 817407
episode: 428, score: 80, average score: 78.3, best score: 98.33, epsilon: 0.10, steps: 818884
episode: 429, score: -100, average score: 77.4, best score: 98.33, epsilon: 0.10, steps: 820289
episode: 430, score: -200, average score: 77.0, best score: 98.33, epsilon: 0.10, steps: 821979
episode: 431, score: -125, average score: 71.5, best score: 98.33, epsilon: 0.10, steps: 823721
episode: 432, score: 90, average score: 72.8, best score: 98.33, epsilon: 0.10, steps: 825337
episode: 433, score: -155, average score: 70.6, best score: 98.33, epsilon: 0.10, steps: 826779
episode: 434, score: 20, average score: 69.4, best score: 98.33, epsilon: 0.10, steps: 828556
episode: 435, score: 5, average score: 66.8, best score: 98.33, epsilon: 0.10, steps: 830695
episode: 436, score: -30, average score: 66.5, best score: 98.33, epsilon: 0.10, steps: 832138
episode: 437, score: -240, average score: 60.4, best score: 98.33, epsilon: 0.10, steps: 834804
episode: 438, score: -170, average score: 58.2, best score: 98.33, epsilon: 0.10, steps: 836213
episode: 439, score: 50, average score: 59.5, best score: 98.33, epsilon: 0.10, steps: 838022
episode: 440, score: 95, average score: 59.5, best score: 98.33, epsilon: 0.10, steps: 840234
episode: 441, score: 50, average score: 59.5, best score: 98.33, epsilon: 0.10, steps: 842022
episode: 442, score: -200, average score: 54.9, best score: 98.33, epsilon: 0.10, steps: 843712
episode: 443, score: 45, average score: 53.9, best score: 98.33, epsilon: 0.10, steps: 845936
episode: 444, score: 160, average score: 55.0, best score: 98.33, epsilon: 0.10, steps: 848341
episode: 445, score: -60, average score: 55.7, best score: 98.33, epsilon: 0.10, steps: 849965
episode: 446, score: 45, average score: 54.0, best score: 98.33, epsilon: 0.10, steps: 852021
episode: 447, score: 110, average score: 53.8, best score: 98.33, epsilon: 0.10, steps: 853908
episode: 448, score: -115, average score: 53.1, best score: 98.33, epsilon: 0.10, steps: 855123
episode: 449, score: -115, average score: 50.7, best score: 98.33, epsilon: 0.10, steps: 856827
episode: 450, score: 235, average score: 54.5, best score: 98.33, epsilon: 0.10, steps: 859178
episode: 451, score: 280, average score: 54.2, best score: 98.33, epsilon: 0.10, steps: 861276
episode: 452, score: 280, average score: 56.3, best score: 98.33, epsilon: 0.10, steps: 863348
episode: 453, score: 15, average score: 55.1, best score: 98.33, epsilon: 0.10, steps: 865314
episode: 454, score: -20, average score: 54.5, best score: 98.33, epsilon: 0.10, steps: 866884
episode: 455, score: -80, average score: 53.0, best score: 98.33, epsilon: 0.10, steps: 868800
episode: 456, score: 310, average score: 56.5, best score: 98.33, epsilon: 0.10, steps: 871217
episode: 457, score: 90, average score: 55.7, best score: 98.33, epsilon: 0.10, steps: 873399
episode: 458, score: -10, average score: 54.9, best score: 98.33, epsilon: 0.10, steps: 874890
episode: 459, score: -150, average score: 51.4, best score: 98.33, epsilon: 0.10, steps: 876556
episode: 460, score: 335, average score: 55.0, best score: 98.33, epsilon: 0.10, steps: 879679
episode: 461, score: 160, average score: 56.2, best score: 98.33, epsilon: 0.10, steps: 882394
episode: 462, score: -145, average score: 53.2, best score: 98.33, epsilon: 0.10, steps: 883483
episode: 463, score: 60, average score: 54.6, best score: 98.33, epsilon: 0.10, steps: 885560
episode: 464, score: 230, average score: 55.7, best score: 98.33, epsilon: 0.10, steps: 888205
episode: 465, score: 5, average score: 53.1, best score: 98.33, epsilon: 0.10, steps: 890016
episode: 466, score: -160, average score: 50.4, best score: 98.33, epsilon: 0.10, steps: 891334
episode: 467, score: 105, average score: 49.0, best score: 98.33, epsilon: 0.10, steps: 893608
episode: 468, score: -40, average score: 47.4, best score: 98.33, epsilon: 0.10, steps: 895838
episode: 469, score: 420, average score: 49.8, best score: 98.33, epsilon: 0.10, steps: 899289
episode: 470, score: 70, average score: 50.7, best score: 98.33, epsilon: 0.10, steps: 901173
episode: 471, score: 90, average score: 51.3, best score: 98.33, epsilon: 0.10, steps: 902923
episode: 472, score: -55, average score: 51.6, best score: 98.33, epsilon: 0.10, steps: 904627
episode: 473, score: -105, average score: 49.1, best score: 98.33, epsilon: 0.10, steps: 905927
episode: 474, score: 55, average score: 49.5, best score: 98.33, epsilon: 0.10, steps: 908293
episode: 475, score: 75, average score: 48.5, best score: 98.33, epsilon: 0.10, steps: 909927
episode: 476, score: -250, average score: 42.6, best score: 98.33, epsilon: 0.10, steps: 911175
