episode: 0, score: -40.0, average score: -40.0, best score: -inf, epsilon: 0.99, steps: 764
episode: 303, score: 60.0, average score: -14.2, best score: 7.50, epsilon: 0.10, steps: 771200
episode: 304, score: 60.0, average score: -13.2, best score: 7.50, epsilon: 0.10, steps: 772428
episode: 305, score: 30.0, average score: -12.3, best score: 7.50, epsilon: 0.10, steps: 773886
episode: 306, score: 30.0, average score: -11.6, best score: 7.50, epsilon: 0.10, steps: 774666
episode: 307, score: 50.0, average score: -10.6, best score: 7.50, epsilon: 0.10, steps: 775340
episode: 308, score: -90.0, average score: -11.3, best score: 7.50, epsilon: 0.10, steps: 775741
episode: 309, score: 60.0, average score: -11.0, best score: 7.50, epsilon: 0.10, steps: 776435
episode: 310, score: -90.0, average score: -11.7, best score: 7.50, epsilon: 0.10, steps: 776745
episode: 311, score: -40.0, average score: -12.4, best score: 7.50, epsilon: 0.10, steps: 777438
episode: 312, score: 60.0, average score: -11.2, best score: 7.50, epsilon: 0.10, steps: 778298
episode: 313, score: -70.0, average score: -12.1, best score: 7.50, epsilon: 0.10, steps: 778847
episode: 314, score: -80.0, average score: -13.3, best score: 7.50, epsilon: 0.10, steps: 779689
episode: 315, score: 20.0, average score: -12.6, best score: 7.50, epsilon: 0.10, steps: 780742
episode: 316, score: -60.0, average score: -12.8, best score: 7.50, epsilon: 0.10, steps: 781336
episode: 317, score: -80.0, average score: -12.7, best score: 7.50, epsilon: 0.10, steps: 782296
episode: 318, score: -40.0, average score: -12.9, best score: 7.50, epsilon: 0.10, steps: 782941
episode: 319, score: 110.0, average score: -12.0, best score: 7.50, epsilon: 0.10, steps: 783681
episode: 320, score: -40.0, average score: -12.2, best score: 7.50, epsilon: 0.10, steps: 784255
episode: 321, score: -80.0, average score: -12.7, best score: 7.50, epsilon: 0.10, steps: 785331
episode: 322, score: 70.0, average score: -11.7, best score: 7.50, epsilon: 0.10, steps: 786089
episode: 323, score: -20.0, average score: -12.4, best score: 7.50, epsilon: 0.10, steps: 787488
episode: 324, score: -20.0, average score: -12.2, best score: 7.50, epsilon: 0.10, steps: 788438
episode: 325, score: -60.0, average score: -13.3, best score: 7.50, epsilon: 0.10, steps: 789303
episode: 326, score: -60.0, average score: -13.4, best score: 7.50, epsilon: 0.10, steps: 790052
episode: 327, score: -80.0, average score: -13.6, best score: 7.50, epsilon: 0.10, steps: 790754
episode: 328, score: 50.0, average score: -12.2, best score: 7.50, epsilon: 0.10, steps: 791677
episode: 329, score: -50.0, average score: -12.2, best score: 7.50, epsilon: 0.10, steps: 792250
episode: 330, score: -50.0, average score: -12.9, best score: 7.50, epsilon: 0.10, steps: 793144
episode: 331, score: -60.0, average score: -13.0, best score: 7.50, epsilon: 0.10, steps: 793662
episode: 332, score: 50.0, average score: -13.1, best score: 7.50, epsilon: 0.10, steps: 794644
episode: 333, score: -20.0, average score: -13.7, best score: 7.50, epsilon: 0.10, steps: 795298
episode: 334, score: 50.0, average score: -13.0, best score: 7.50, epsilon: 0.10, steps: 796361
episode: 335, score: 20.0, average score: -12.5, best score: 7.50, epsilon: 0.10, steps: 796993
episode: 336, score: -50.0, average score: -12.6, best score: 7.50, epsilon: 0.10, steps: 797699
episode: 337, score: 50.0, average score: -11.4, best score: 7.50, epsilon: 0.10, steps: 798716
episode: 338, score: -60.0, average score: -11.6, best score: 7.50, epsilon: 0.10, steps: 799343
episode: 339, score: -60.0, average score: -11.7, best score: 7.50, epsilon: 0.10, steps: 799813
episode: 340, score: -20.0, average score: -11.5, best score: 7.50, epsilon: 0.10, steps: 800596
episode: 341, score: 40.0, average score: -10.8, best score: 7.50, epsilon: 0.10, steps: 801774
episode: 342, score: -50.0, average score: -10.6, best score: 7.50, epsilon: 0.10, steps: 802635
episode: 343, score: 70.0, average score: -9.1, best score: 7.50, epsilon: 0.10, steps: 803353
episode: 344, score: 20.0, average score: -8.6, best score: 7.50, epsilon: 0.10, steps: 804074
episode: 345, score: -60.0, average score: -9.4, best score: 7.50, epsilon: 0.10, steps: 805026
episode: 346, score: -40.0, average score: -10.1, best score: 7.50, epsilon: 0.10, steps: 805832
episode: 347, score: 20.0, average score: -10.2, best score: 7.50, epsilon: 0.10, steps: 806612
episode: 348, score: 60.0, average score: -9.0, best score: 7.50, epsilon: 0.10, steps: 807784
episode: 349, score: -20.0, average score: -9.4, best score: 7.50, epsilon: 0.10, steps: 808821
episode: 350, score: 50.0, average score: -8.7, best score: 7.50, epsilon: 0.10, steps: 809602
episode: 351, score: 20.0, average score: -8.7, best score: 7.50, epsilon: 0.10, steps: 812009
episode: 352, score: -60.0, average score: -8.8, best score: 7.50, epsilon: 0.10, steps: 812650
episode: 353, score: 60.0, average score: -7.4, best score: 7.50, epsilon: 0.10, steps: 813496
episode: 354, score: 80.0, average score: -7.0, best score: 7.50, epsilon: 0.10, steps: 818085
episode: 355, score: 70.0, average score: -6.0, best score: 7.50, epsilon: 0.10, steps: 818876
episode: 356, score: 30.0, average score: -6.2, best score: 7.50, epsilon: 0.10, steps: 819498
episode: 357, score: 80.0, average score: -4.8, best score: 7.50, epsilon: 0.10, steps: 820210
episode: 358, score: -110.0, average score: -6.8, best score: 7.50, epsilon: 0.10, steps: 822169
episode: 359, score: 20.0, average score: -7.1, best score: 7.50, epsilon: 0.10, steps: 825447
episode: 360, score: 30.0, average score: -6.0, best score: 7.50, epsilon: 0.10, steps: 826437
episode: 361, score: 40.0, average score: -4.7, best score: 7.50, epsilon: 0.10, steps: 827527
episode: 362, score: -30.0, average score: -5.5, best score: 7.50, epsilon: 0.10, steps: 828214
episode: 363, score: 30.0, average score: -4.5, best score: 7.50, epsilon: 0.10, steps: 835567
episode: 364, score: 90.0, average score: -3.1, best score: 7.50, epsilon: 0.10, steps: 836360
episode: 365, score: 70.0, average score: -2.1, best score: 7.50, epsilon: 0.10, steps: 836850
episode: 366, score: -40.0, average score: -3.1, best score: 7.50, epsilon: 0.10, steps: 844529
episode: 367, score: 50.0, average score: -2.9, best score: 7.50, epsilon: 0.10, steps: 851014
episode: 368, score: 50.0, average score: -2.0, best score: 7.50, epsilon: 0.10, steps: 859740
episode: 369, score: -70.0, average score: -3.1, best score: 7.50, epsilon: 0.10, steps: 862105
episode: 370, score: 90.0, average score: -2.9, best score: 7.50, epsilon: 0.10, steps: 863309
episode: 371, score: -20.0, average score: -2.7, best score: 7.50, epsilon: 0.10, steps: 864289
episode: 372, score: 20.0, average score: -2.8, best score: 7.50, epsilon: 0.10, steps: 865198
episode: 373, score: -80.0, average score: -3.1, best score: 7.50, epsilon: 0.10, steps: 865871
episode: 374, score: -30.0, average score: -3.7, best score: 7.50, epsilon: 0.10, steps: 867206
episode: 375, score: 30.0, average score: -3.6, best score: 7.50, epsilon: 0.10, steps: 868096
episode: 376, score: -50.0, average score: -3.9, best score: 7.50, epsilon: 0.10, steps: 868989
episode: 377, score: 40.0, average score: -2.9, best score: 7.50, epsilon: 0.10, steps: 869909
episode: 378, score: -20.0, average score: -2.9, best score: 7.50, epsilon: 0.10, steps: 870820
episode: 379, score: 20.0, average score: -1.9, best score: 7.50, epsilon: 0.10, steps: 871694
episode: 380, score: 70.0, average score: -1.6, best score: 7.50, epsilon: 0.10, steps: 872556
episode: 381, score: 20.0, average score: -1.1, best score: 7.50, epsilon: 0.10, steps: 873432
episode: 382, score: -60.0, average score: -2.0, best score: 7.50, epsilon: 0.10, steps: 874369
episode: 383, score: -40.0, average score: -3.2, best score: 7.50, epsilon: 0.10, steps: 874901
episode: 384, score: 0.0, average score: -3.6, best score: 7.50, epsilon: 0.10, steps: 875905
episode: 385, score: -60.0, average score: -4.6, best score: 7.50, epsilon: 0.10, steps: 876731
episode: 386, score: -40.0, average score: -5.4, best score: 7.50, epsilon: 0.10, steps: 877764
episode: 387, score: -80.0, average score: -6.5, best score: 7.50, epsilon: 0.10, steps: 877930
episode: 388, score: -60.0, average score: -6.7, best score: 7.50, epsilon: 0.10, steps: 878812
episode: 389, score: 30.0, average score: -6.7, best score: 7.50, epsilon: 0.10, steps: 880013
episode: 390, score: -60.0, average score: -7.1, best score: 7.50, epsilon: 0.10, steps: 880578
episode: 391, score: 20.0, average score: -6.2, best score: 7.50, epsilon: 0.10, steps: 881955
episode: 392, score: -20.0, average score: -6.0, best score: 7.50, epsilon: 0.10, steps: 883129
episode: 393, score: 80.0, average score: -4.8, best score: 7.50, epsilon: 0.10, steps: 884290
episode: 394, score: 40.0, average score: -3.7, best score: 7.50, epsilon: 0.10, steps: 885403
episode: 395, score: -50.0, average score: -3.8, best score: 7.50, epsilon: 0.10, steps: 885812
episode: 396, score: -110.0, average score: -4.3, best score: 7.50, epsilon: 0.10, steps: 886514
episode: 397, score: -50.0, average score: -4.5, best score: 7.50, epsilon: 0.10, steps: 887161
episode: 398, score: -40.0, average score: -4.4, best score: 7.50, epsilon: 0.10, steps: 888202
episode: 399, score: 20.0, average score: -3.8, best score: 7.50, epsilon: 0.10, steps: 889085
episode: 400, score: 40.0, average score: -3.1, best score: 7.50, epsilon: 0.10, steps: 889892
episode: 401, score: -20.0, average score: -3.6, best score: 7.50, epsilon: 0.10, steps: 890469
episode: 402, score: -30.0, average score: -4.1, best score: 7.50, epsilon: 0.10, steps: 891252
episode: 403, score: -30.0, average score: -5.0, best score: 7.50, epsilon: 0.10, steps: 892047
episode: 404, score: 50.0, average score: -5.1, best score: 7.50, epsilon: 0.10, steps: 892886
episode: 405, score: -110.0, average score: -6.5, best score: 7.50, epsilon: 0.10, steps: 893424
episode: 406, score: -50.0, average score: -7.3, best score: 7.50, epsilon: 0.10, steps: 894163
episode: 407, score: -40.0, average score: -8.2, best score: 7.50, epsilon: 0.10, steps: 894591
episode: 408, score: 30.0, average score: -7.0, best score: 7.50, epsilon: 0.10, steps: 895600
episode: 409, score: 30.0, average score: -7.3, best score: 7.50, epsilon: 0.10, steps: 896375
episode: 410, score: 80.0, average score: -5.6, best score: 7.50, epsilon: 0.10, steps: 897151
episode: 411, score: 60.0, average score: -4.6, best score: 7.50, epsilon: 0.10, steps: 897945
episode: 412, score: -60.0, average score: -5.8, best score: 7.50, epsilon: 0.10, steps: 898745
episode: 413, score: -30.0, average score: -5.4, best score: 7.50, epsilon: 0.10, steps: 900214
episode: 414, score: -90.0, average score: -5.5, best score: 7.50, epsilon: 0.10, steps: 900931
episode: 415, score: -20.0, average score: -5.9, best score: 7.50, epsilon: 0.10, steps: 901616
episode: 416, score: -50.0, average score: -5.8, best score: 7.50, epsilon: 0.10, steps: 902380
episode: 417, score: -20.0, average score: -5.2, best score: 7.50, epsilon: 0.10, steps: 905228
episode: 418, score: -30.0, average score: -5.1, best score: 7.50, epsilon: 0.10, steps: 906331
episode: 419, score: -50.0, average score: -6.7, best score: 7.50, epsilon: 0.10, steps: 907050
episode: 420, score: -30.0, average score: -6.6, best score: 7.50, epsilon: 0.10, steps: 908002
episode: 421, score: -70.0, average score: -6.5, best score: 7.50, epsilon: 0.10, steps: 908822
episode: 422, score: -90.0, average score: -8.1, best score: 7.50, epsilon: 0.10, steps: 909996
episode: 423, score: -30.0, average score: -8.2, best score: 7.50, epsilon: 0.10, steps: 910934
episode: 424, score: 20.0, average score: -7.8, best score: 7.50, epsilon: 0.10, steps: 912082
episode: 425, score: 50.0, average score: -6.7, best score: 7.50, epsilon: 0.10, steps: 913161
episode: 426, score: -90.0, average score: -7.0, best score: 7.50, epsilon: 0.10, steps: 913986
episode: 427, score: -60.0, average score: -6.8, best score: 7.50, epsilon: 0.10, steps: 915769
episode: 428, score: -50.0, average score: -7.8, best score: 7.50, epsilon: 0.10, steps: 917520
episode: 429, score: 20.0, average score: -7.1, best score: 7.50, epsilon: 0.10, steps: 918377
episode: 430, score: 40.0, average score: -6.2, best score: 7.50, epsilon: 0.10, steps: 919233
episode: 431, score: 60.0, average score: -5.0, best score: 7.50, epsilon: 0.10, steps: 920134
episode: 432, score: 70.0, average score: -4.8, best score: 7.50, epsilon: 0.10, steps: 920882
episode: 433, score: 20.0, average score: -4.4, best score: 7.50, epsilon: 0.10, steps: 921823
episode: 434, score: -30.0, average score: -5.2, best score: 7.50, epsilon: 0.10, steps: 922659
episode: 435, score: -100.0, average score: -6.4, best score: 7.50, epsilon: 0.10, steps: 923212
episode: 436, score: -80.0, average score: -6.7, best score: 7.50, epsilon: 0.10, steps: 923869
episode: 437, score: -50.0, average score: -7.7, best score: 7.50, epsilon: 0.10, steps: 924772
episode: 438, score: -60.0, average score: -7.7, best score: 7.50, epsilon: 0.10, steps: 925849
episode: 439, score: 50.0, average score: -6.6, best score: 7.50, epsilon: 0.10, steps: 926701
episode: 440, score: 40.0, average score: -6.0, best score: 7.50, epsilon: 0.10, steps: 927715
episode: 441, score: -20.0, average score: -6.6, best score: 7.50, epsilon: 0.10, steps: 928534
episode: 442, score: 30.0, average score: -5.8, best score: 7.50, epsilon: 0.10, steps: 929456
episode: 443, score: 60.0, average score: -5.9, best score: 7.50, epsilon: 0.10, steps: 930226
episode: 444, score: -20.0, average score: -6.3, best score: 7.50, epsilon: 0.10, steps: 931044
episode: 445, score: 30.0, average score: -5.4, best score: 7.50, epsilon: 0.10, steps: 931628
episode: 446, score: 50.0, average score: -4.5, best score: 7.50, epsilon: 0.10, steps: 932294
episode: 447, score: 40.0, average score: -4.3, best score: 7.50, epsilon: 0.10, steps: 933235
episode: 448, score: -30.0, average score: -5.2, best score: 7.50, epsilon: 0.10, steps: 934324
episode: 449, score: 20.0, average score: -4.8, best score: 7.50, epsilon: 0.10, steps: 934919
episode: 450, score: -70.0, average score: -6.0, best score: 7.50, epsilon: 0.10, steps: 935430
episode: 451, score: 60.0, average score: -5.6, best score: 7.50, epsilon: 0.10, steps: 935904
episode: 452, score: 50.0, average score: -4.5, best score: 7.50, epsilon: 0.10, steps: 936642
episode: 453, score: 40.0, average score: -4.7, best score: 7.50, epsilon: 0.10, steps: 937629
episode: 454, score: 20.0, average score: -5.3, best score: 7.50, epsilon: 0.10, steps: 938632
episode: 455, score: 40.0, average score: -5.6, best score: 7.50, epsilon: 0.10, steps: 939646
episode: 456, score: 30.0, average score: -5.6, best score: 7.50, epsilon: 0.10, steps: 940726
episode: 457, score: -30.0, average score: -6.7, best score: 7.50, epsilon: 0.10, steps: 942190
episode: 458, score: -20.0, average score: -5.8, best score: 7.50, epsilon: 0.10, steps: 943072
episode: 459, score: 50.0, average score: -5.5, best score: 7.50, epsilon: 0.10, steps: 944043
episode: 460, score: -50.0, average score: -6.3, best score: 7.50, epsilon: 0.10, steps: 944681
episode: 461, score: -20.0, average score: -6.9, best score: 7.50, epsilon: 0.10, steps: 945386
episode: 462, score: 20.0, average score: -6.4, best score: 7.50, epsilon: 0.10, steps: 946275
episode: 463, score: 40.0, average score: -6.3, best score: 7.50, epsilon: 0.10, steps: 947094
episode: 464, score: 90.0, average score: -6.3, best score: 7.50, epsilon: 0.10, steps: 948164
episode: 465, score: -60.0, average score: -7.6, best score: 7.50, epsilon: 0.10, steps: 949775
episode: 466, score: 70.0, average score: -6.5, best score: 7.50, epsilon: 0.10, steps: 950247
episode: 467, score: 30.0, average score: -6.7, best score: 7.50, epsilon: 0.10, steps: 954974
episode: 468, score: -40.0, average score: -7.6, best score: 7.50, epsilon: 0.10, steps: 955521
episode: 469, score: -50.0, average score: -7.4, best score: 7.50, epsilon: 0.10, steps: 956207
