episode: 0, score: 10, average score: 10.0, best score: -inf, epsilon: 0.98, steps: 1756
episode: 1245, score: 150, average score: 34.3, best score: 60.00, epsilon: 0.10, steps: 2451131
episode: 1246, score: 120, average score: 35.6, best score: 60.00, epsilon: 0.10, steps: 2454415
episode: 1247, score: -70, average score: 33.9, best score: 60.00, epsilon: 0.10, steps: 2455758
episode: 1248, score: 30, average score: 33.0, best score: 60.00, epsilon: 0.10, steps: 2457224
episode: 1249, score: 230, average score: 34.5, best score: 60.00, epsilon: 0.10, steps: 2460839
episode: 1250, score: 40, average score: 35.2, best score: 60.00, epsilon: 0.10, steps: 2462654
episode: 1251, score: 40, average score: 34.2, best score: 60.00, epsilon: 0.10, steps: 2464809
episode: 1252, score: 40, average score: 34.0, best score: 60.00, epsilon: 0.10, steps: 2466514
episode: 1253, score: 30, average score: 35.1, best score: 60.00, epsilon: 0.10, steps: 2468552
episode: 1254, score: -40, average score: 34.1, best score: 60.00, epsilon: 0.10, steps: 2469753
episode: 1255, score: 210, average score: 35.8, best score: 60.00, epsilon: 0.10, steps: 2472401
episode: 1256, score: 20, average score: 35.4, best score: 60.00, epsilon: 0.10, steps: 2474158
episode: 1257, score: 130, average score: 37.7, best score: 60.00, epsilon: 0.10, steps: 2477100
episode: 1258, score: 30, average score: 36.5, best score: 60.00, epsilon: 0.10, steps: 2479025
episode: 1259, score: 80, average score: 35.4, best score: 60.00, epsilon: 0.10, steps: 2481124
episode: 1260, score: 40, average score: 35.3, best score: 60.00, epsilon: 0.10, steps: 2483512
episode: 1261, score: -20, average score: 34.7, best score: 60.00, epsilon: 0.10, steps: 2485556
episode: 1262, score: 40, average score: 34.6, best score: 60.00, epsilon: 0.10, steps: 2487122
episode: 1263, score: 110, average score: 35.4, best score: 60.00, epsilon: 0.10, steps: 2489677
episode: 1264, score: 20, average score: 34.6, best score: 60.00, epsilon: 0.10, steps: 2490954
episode: 1265, score: 120, average score: 35.2, best score: 60.00, epsilon: 0.10, steps: 2493437
episode: 1266, score: 130, average score: 36.7, best score: 60.00, epsilon: 0.10, steps: 2495468
episode: 1267, score: 50, average score: 37.2, best score: 60.00, epsilon: 0.10, steps: 2497810
episode: 1268, score: -20, average score: 36.9, best score: 60.00, epsilon: 0.10, steps: 2499626
episode: 1269, score: 0, average score: 36.7, best score: 60.00, epsilon: 0.10, steps: 2501439
episode: 1270, score: 30, average score: 36.7, best score: 60.00, epsilon: 0.10, steps: 2503317
episode: 1271, score: -40, average score: 37.0, best score: 60.00, epsilon: 0.10, steps: 2504547
episode: 1272, score: 10, average score: 36.6, best score: 60.00, epsilon: 0.10, steps: 2506328
episode: 1273, score: -30, average score: 35.3, best score: 60.00, epsilon: 0.10, steps: 2507905
episode: 1274, score: -70, average score: 34.0, best score: 60.00, epsilon: 0.10, steps: 2509154
